Unnamed: 0,smiles,property,value,Polymer_BRICS
2956,[*]CCCCCCNC(=O)CCC(C)(C)c1ccc(C(C)(C)CCC(=O)N[*])cc1,Egc,5.1253,"['N', 'N', 'CCCCCC', 'CC(C)CCC=O', 'c1ccccc1']"
2957,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)cc2)cc1,Egc,3.2555,"['N', 'N', 'C=O', 'O=CO', 'C=O', 'c1ccccc1', 'c1ccccc1']"
2958,[*]NC(CC([*])=O)C(=O)OCC(C)C,Egc,6.1208,"['O', 'CC(C)C', 'N', 'O=CCCC=O']"
2959,[*]NC(C)C(C)(C)C([*])=O,Egc,5.5547,"['N', 'CCC(C)(C)C=O']"
2960,[*]NC(C)(C)C([*])=O,Egc,6.1893,"['N', 'CC(C)C=O']"
2961,[*]Nc1ccc2c(c1)Cc1cc(NC(=O)c3cc(C(=O)O)c(C([*])=O)cc3C(=O)O)ccc1-2,Egc,2.6346,"['N', 'N', 'c1ccc2c(c1)Cc1ccccc1-2', 'C=O', 'O=CO', 'C=O', 'c1ccccc1']"
2962,[*]NC(Cc1c[nH]cn1)C([*])=O,Egc,5.0757,"['N', 'c1c[nH]cn1', 'CCC=O']"
2963,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,Egc,4.0843,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'CCC', 'c1ccccc1', 'O=C1NC(=O)C2C3CCC(C3)C12']"
2964,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,Egc,3.4808,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'C', 'c1ccccc1', 'O=C1NC(=O)C2C3CCC(C3)C12']"
2965,[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,Egc,3.5748,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'CCC', 'c1ccccc1', 'O=C1NC(=O)C2CC=CCC12']"
2966,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,Egc,2.1937,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'C', 'O=C1C=CC(=O)N1', 'c1ccccc1']"
2967,[*]C(=O)NCCCCCCNC(=O)c1cc(O)cc([*])n1,Egc,4.8984,"['C=O', 'N', 'CCCCCC', 'C=O', 'Oc1ccncc1']"
2968,[*]C(=O)NCCCCCCNC(=O)c1cnn([*])c1,Egc,5.1584,"['C=O', 'N', 'CCCCCC', 'C=O', 'c1cnnc1']"
2969,[*]C(=O)CCCCCCCCC(=O)N1CC(C)N([*])CC1C,Egc,5.7455,"['CC1CNC(C)CN1', 'O=CCCCCCCCCC=O']"
2970,[*]C(=O)C=CC(=O)N1CC(C)N([*])CC1C,Egc,4.123,"['CC1CNC(C)CN1', 'CC=O', 'CC=O']"
2971,[*]CCC(C)CCC(=O)N[*],Egc,5.8159,"['N', 'CCC(C)CCC=O']"
2972,[*]CCCCCCNC(=O)c1c(F)c(F)c(C(=O)N[*])c(F)c1F,Egc,4.7431,"['N', 'N', 'CCCCCC', 'C=O', 'Fc1cc(F)c(F)cc1F']"
2973,[*]Nc1ccc(NC(=O)c2c(F)c(F)c(C([*])=O)c(F)c2F)cc1,Egc,3.3309,"['N', 'N', 'c1ccccc1', 'C=O', 'C=O', 'Fc1cc(F)c(F)cc1F']"
2974,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,Egc,3.3958,"['N', 'N', 'c1ccccc1', 'C=O', 'c1ccccc1', 'C=O', 'c1ccccc1']"
2975,[*]Nc1ccccc1NC(=O)c1cccc(C([*])=O)c1,Egc,3.6159,"['N', 'N', 'c1ccccc1', 'C=O', 'C=O', 'c1ccccc1']"
2976,[*]c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nc5ccc(-c6ccc7nc([*])[nH]c7c6)cc5[nH]4)cc3)cc2)cc1,Egc,2.5692,"['N', 'c1ccccc1', 'C=O', 'c1ccccc1', 'c1ccc2[nH]cnc2c1', 'c1ccc2[nH]cnc2c1']"
2977,[*]NNC(=O)C([*])=O,Egc,5.5325,['NNC(=O)C=O']
2978,[*]NNC(=O)C(=O)NNC(=O)CCCCC([*])=O,Egc,4.5812,['NNC(=O)C(=O)NNC(=O)CCCCC=O']
2979,[*]NNC(=O)CCC(=O)NNC(=O)CCCCC([*])=O,Egc,5.7153,['NNC(=O)CCC(=O)NNC(=O)CCCCC=O']
2980,[*]NNC(=O)CCC(=O)NNC(=O)CCCCCCCCC([*])=O,Egc,5.7186,['NNC(=O)CCC(=O)NNC(=O)CCCCCCCCC=O']
2981,[*]NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,Egc,5.6341,['NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC=O']
2982,[*]NNC(=O)C1CCC(C(=O)NNC(=O)CCCCC([*])=O)CC1,Egc,4.9352,"['NNC=O', 'O=CCCCCC(=O)NNC=O', 'C1CCCCC1']"
2983,[*]NNC(=O)CCCCCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,Egc,6.2535,['NNC(=O)CCCCCCCC(=O)NNC(=O)CCCCCCCCC=O']
2984,[*]NNC(=O)CCCCCCCCCCCC([*])=O,Egc,5.7041,['NNC(=O)CCCCCCCCCCCC=O']
2985,[*]NNC(=O)CCCCCCCCCCCCCCCCC([*])=O,Egc,5.9847,['NNC(=O)CCCCCCCCCCCCCCCCC=O']
2986,[*]NNC(=O)c1cccc(C(=O)NNC(=O)C([*])=O)c1,Egc,4.3275,"['NNC=O', 'O=CNNC(=O)C=O', 'c1ccccc1']"
2987,[*]C(=O)NNC(=O)C(=O)NNC(=O)c1cncc([*])n1,Egc,4.3374,"['c1cnccn1', 'O=CNNC(=O)C(=O)NNC=O']"
2988,[*]NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC([*])=O)cc1,Egc,4.3653,"['NNC=O', 'O=CCCCCC(=O)NNC=O', 'c1ccccc1']"
2989,[*]NNC(=O)c1cccc(C(=O)NNC(=O)CCCCCCCCC([*])=O)c1,Egc,4.5398,"['NNC=O', 'O=CCCCCCCCCC(=O)NNC=O', 'c1ccccc1']"
2990,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cnc([*])cn2)c1,Egc,3.3027,"['c1cnccn1', 'O=CNNC=O', 'O=CNNC=O', 'c1ccccc1']"
2991,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc([*])nc2)c1,Egc,3.8367,"['O=CNNC=O', 'c1ccncc1', 'c1ccccc1', 'O=CNNC=O']"
2992,[*]NNC(=O)c1ccc(C([*])=O)cc1,Egc,4.8451,"['NNC=O', 'C=O', 'c1ccccc1']"
2993,[*]C(=O)NNC(=O)c1ccc([*])nc1,Egc,3.5892,"['O=CNNC=O', 'c1ccncc1']"
2994,[*]C(=O)NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc([*])nc2)c1,Egc,3.9225,"['O=CNNC=O', 'c1ccncc1', 'c1ccncc1', 'O=CNNC=O']"
2995,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc([*])nc2)n1,Egc,3.6092,"['O=CNNC=O', 'c1ccncc1', 'c1ccncc1', 'O=CNNC=O']"
2996,[*]C(=O)NNC(=O)c1cccc([*])n1,Egc,4.6124,"['O=CNNC=O', 'c1ccncc1']"
2997,[*]C(=O)NNC(=O)c1cnc([*])cn1,Egc,3.0611,"['O=CNNC=O', 'c1cnccn1']"
2998,[*]C(=O)c1ccc(C(=O)N(C)N([*])C)cc1,Egc,4.0457,"['C=O', 'CNN(C)C=O', 'c1ccccc1']"
2999,[*]C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc([*])n2)c1,Egc,4.479,"['c1ccncc1', 'O=CNNC=O', 'O=CNNC=O', 'c1ccccc1']"
3000,[*]CCCP(CCCNC(=O)CCCCCCCCC(=O)N[*])c1ccccc1,Egc,4.6632,"['N', 'O=CCCCCCCCCC=O', 'N', 'CCCP(CCC)c1ccccc1']"
3001,[*]CCCP(CCCNC(=O)C(=O)N[*])c1ccccc1,Egc,4.5841,"['N', 'O=CC=O', 'N', 'CCCP(CCC)c1ccccc1']"
3002,[*]CCCP(CCCCCCCC)CCCNC(=O)C(=O)N[*],Egc,4.1641,"['N', 'O=CC=O', 'N', 'CCCCCCCCP(CCC)CCC']"
3003,[*]C(=O)CCP(=O)(CCC(=O)N1CCN([*])CC1)c1ccccc1,Egc,4.8984,"['C1CNCCN1', 'O=CCCP(=O)(CCC=O)c1ccccc1']"
3004,[*]CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N[*],Egc,5.7831,"['N', 'O=CCCCCCCCCC=O', 'N', 'CCCP(C)(=O)CCC']"
3005,[*]c1cccc(N2CC(=O)N([*])CC2=O)c1,Egc,5.0572,"['c1ccccc1', 'O=C1CNC(=O)CN1']"
3006,[*]c1ccc(C)c(N2CC(=O)N([*])CC2=O)c1,Egc,5.1153,"['Cc1ccccc1', 'O=C1CNC(=O)CN1']"
3007,[*]C(=O)N([*])CC,Egc,6.052,"['C=O', 'CC', 'N']"
3008,[*]C(=O)N([*])CC=C,Egc,5.5128,"['C=O', 'C=CC', 'N']"
3009,[*]C(=O)N([*])CCCCCCCCC=C,Egc,5.1782,"['C=O', 'N', 'C=CCCCCCCCC']"
3010,[*]NC(CC([*])=O)C(C)C,Egc,5.9638,"['N', 'CC(C)CCC=O']"
3011,[*]NC(CC([*])=O)c1ccccc1,Egc,5.6573,"['N', 'CCC=O', 'c1ccccc1']"
3012,[*]NC(c1ccccc1)C(C)(C)C([*])=O,Egc,5.5513,"['N', 'c1ccccc1', 'CC(C)(C)C=O']"
3013,[*]NC(C)(C)C(C)(C)C([*])=O,Egc,5.4856,"['N', 'CC(C)C(C)(C)C=O']"
3014,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)ccc1Cl,Egc,3.7621,"['N', 'N', 'Clc1ccccc1', 'C=O', 'C=O', 'c1ccccc1']"
3015,[*]C(=O)c1cccc(C(=O)N(C)c2cccc(N([*])C)c2)c1,Egc,4.4341,"['CN', 'CN', 'c1ccccc1', 'C=O', 'C=O']"
3016,[*]C(=O)c1ccc(C(=O)N(C)c2ccc(Cl)c(N([*])C)c2)cc1,Egc,3.3332,"['CN', 'CN', 'Clc1ccccc1', 'C=O', 'C=O', 'c1ccccc1']"
3017,[*]CCCCNC(=O)C(=O)N[*],Egc,5.1306,"['N', 'O=CC=O', 'N', 'CCCC']"
3018,[*]CCCCCCNC(=O)C(O)C(O)C(=O)N[*],Egc,5.8031,"['N', 'O=CC(O)C(O)C=O', 'N', 'CCCCCC']"
3019,[*]CCCCCCNC(=O)C(O)C(O)C(O)C(O)C(=O)N[*],Egc,5.9698,"['N', 'O=CC(O)C(O)C(O)C(O)C=O', 'N', 'CCCCCC']"
3020,[*]c1ccc2c(c1)nc1c3cc4c(=O)n5c6cc([*])ccc6nc5c4cc3c(=O)n21,Egc,2.1718,['O=c1c2cc3c(cc2c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31']
3021,[*]C(=O)c1ccc2c(c1)C(=O)n1c-2nc2ccc(-c3ccc4c(c3)nc3n4C(=O)c4ccc([*])cc4-3)cc21,Egc,2.4234,"['C=O', 'O=C1c2ccccc2-c2nc3ccccc3n21', 'O=C1c2ccccc2-c2nc3ccccc3n21']"
3022,[*]CCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],Egc,5.8878,"['O', 'O=CNNC(=O)CCCCCCCCC(=O)NNC=O', 'O', 'CC']"
3023,[*]CCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],Egc,6.1019,"['O', 'O=CNNC(=O)CCCCCCCCC(=O)NNC=O', 'O', 'CCCC']"
3024,[*]CCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],Egc,5.6607,"['O', 'O=CNNC(=O)CCCCCCCCC(=O)NNC=O', 'O', 'CCCCC']"
3025,[*]CCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],Egc,5.8625,"['O', 'O=CNNC(=O)CCCCCCCCC(=O)NNC=O', 'O', 'CCCCCC']"
3026,[*]CCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],Egc,5.6445,"['O', 'O=CNNC(=O)CCCCCCCCC(=O)NNC=O', 'O', 'CCCCCCCC']"
3027,[*]NC(C=C)CC([*])=O,Egc,5.5439,"['N', 'C=CCCC=O']"
3028,[*]CCCCC(Cl)(Cl)C(=O)N[*],Egc,5.9727,"['N', 'CCCCC(Cl)(Cl)C=O']"
3029,[*]Nc1ccc(C#Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Egc,2.8111,"['N', 'N', 'C(#Cc1ccccc1)c1ccccc1', 'C=O', 'C=O', 'c1ccccc1']"
3030,[*]Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,Egc,3.4431,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'Brc1ccccc1']"
3031,[*]NC(CCC([*])=O)C(=O)OCc1ccccc1,Egc,5.1457,"['O', 'N', 'O=CCCCC=O', 'C', 'c1ccccc1']"
3032,[*]NC(CCC([*])=O)C(=O)OC,Egc,5.6456,"['CO', 'N', 'O=CCCCC=O']"
3033,[*]NC(CCCNC(=O)c1ccc(F)cc1)C([*])=O,Egc,4.7549,"['N', 'N', 'CCCCC=O', 'C=O', 'Fc1ccccc1']"
3034,[*]NC(CCCNC(=O)c1ccc(Cl)cc1)C([*])=O,Egc,3.4369,"['N', 'N', 'CCCCC=O', 'C=O', 'Clc1ccccc1']"
3035,[*]NC(CCCNC(=O)c1ccc(Br)cc1)C([*])=O,Egc,4.6803,"['N', 'N', 'CCCCC=O', 'C=O', 'Brc1ccccc1']"
3036,[*]CCCCCCCCCCC(=O)NCC(=O)N[*],Egc,6.0226,"['CCCCCCCCCCC=O', 'N', 'N', 'CC=O']"
3037,[*]CCCCC(=O)NCCCCCCC(=O)NCCC(=O)N[*],Egc,5.7097,"['CCCCC=O', 'N', 'N', 'CCCCCCC=O', 'CCC=O']"
3038,[*]CCCCCCCCCCCC(=O)NCC(=O)N[*],Egc,6.1662,"['CCCCCCCCCCCC=O', 'N', 'N', 'CC=O']"
3039,[*]CNC(=O)CCCCCC(=O)N[*],Egc,5.7012,"['CN', 'N', 'O=CCCCCCC=O']"
3040,[*]CNC(=O)CCCC(=O)N[*],Egc,6.1798,"['CN', 'N', 'O=CCCCC=O']"
3041,[*]CNC(=O)CCCCCCC(=O)N[*],Egc,5.7869,"['CN', 'N', 'O=CCCCCCCC=O']"
3042,[*]CNC(=O)CCCCCCCCCCC(=O)N[*],Egc,6.1331,"['CN', 'N', 'O=CCCCCCCCCCCC=O']"
3043,[*]CCCCNC(=O)CC(=O)N[*],Egc,5.9986,"['N', 'O=CCC=O', 'N', 'CCCC']"
3044,[*]CCCCCCNC(=O)CC(=O)N[*],Egc,5.7541,"['N', 'O=CCC=O', 'N', 'CCCCCC']"
3045,[*]CCCCCCCCNC(=O)CC(=O)N[*],Egc,6.004,"['N', 'O=CCC=O', 'N', 'CCCCCCCC']"
3046,[*]CCCCCCCCCCCCNC(=O)CC(=O)N[*],Egc,5.7842,"['N', 'O=CCC=O', 'N', 'CCCCCCCCCCCC']"
3047,[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2F)cc1F,Egc,3.5151,"['N', 'N', 'Fc1ccccc1', 'C=O', 'C=O']"
3048,[*]NC(C)=CC([*])=O,Egc,3.6072,"['CCN', 'CC=O']"
3049,[*]NC(CC([*])=O)C(=O)OC,Egc,5.61,"['CO', 'N', 'O=CCCC=O']"
3050,[*]NC(CC([*])=O)C(=O)OCC,Egc,5.9557,"['O', 'CC', 'N', 'O=CCCC=O']"
3051,[*]NC(CC([*])=O)C(=O)OCCCC,Egc,6.151,"['O', 'CCCC', 'N', 'O=CCCC=O']"
3052,[*]NC(CC([*])=O)C(=O)OCCCCCC,Egc,6.1077,"['O', 'CCCCCC', 'N', 'O=CCCC=O']"
3053,[*]NC(CC([*])=O)C(=O)OCCCCCCCC,Egc,5.5889,"['O', 'CCCCCCCC', 'N', 'O=CCCC=O']"
3054,[*]NC(CC([*])=O)C(=O)OCCCCCCCCCCCC,Egc,5.8778,"['O', 'CCCCCCCCCCCC', 'N', 'O=CCCC=O']"
3055,[*]NC(CC([*])=O)C(=O)OCCOC,Egc,5.9247,"['O', 'CO', 'CC', 'N', 'O=CCCC=O']"
3056,[*]NC(C)C(=O)NCCCCCCCCCCC([*])=O,Egc,5.8221,"['N', 'CCC=O', 'N', 'CCCCCCCCCCC=O']"
3057,[*]CCCCCCCCNC(=O)CCC(=O)N[*],Egc,5.9696,"['N', 'O=CCCC=O', 'N', 'CCCCCCCC']"
3058,[*]CCCCCCCCCCNC(=O)CCC(=O)N[*],Egc,5.9532,"['N', 'O=CCCC=O', 'N', 'CCCCCCCCCC']"
3059,[*]CCNC(=O)C(OC)C(OC)C(=O)N[*],Egc,5.4257,"['N', 'CO', 'O=CCCC=O', 'N', 'CC']"
3060,[*]CCCCNC(=O)C(OC)C(OC)C(=O)N[*],Egc,5.4347,"['N', 'CO', 'O=CCCC=O', 'N', 'CCCC']"
3061,[*]CCNC(=O)CCCCCCC(=O)N[*],Egc,5.7413,"['N', 'O=CCCCCCCC=O', 'N', 'CC']"
3062,[*]CCCNC(=O)C(OC)C(OC)C(=O)N[*],Egc,5.9354,"['N', 'CO', 'O=CCCC=O', 'N', 'CCC']"
3063,[*]CCCCCNC(=O)C(OC)C(OC)C(=O)N[*],Egc,5.6994,"['N', 'CO', 'O=CCCC=O', 'N', 'CCCCC']"
3064,[*]CCCCCCCNC(=O)C(OC)C(OC)C(=O)N[*],Egc,5.7148,"['N', 'CO', 'O=CCCC=O', 'N', 'CCCCCCC']"
3065,[*]CCCCCCCCCCCCNC(=O)C(OC)C(OC)C(=O)N[*],Egc,5.7132,"['N', 'CO', 'O=CCCC=O', 'N', 'CCCCCCCCCCCC']"
3066,[*]CCC1CN(C(C)(C)C)C(=O)C1[*],Egc,5.4772,"['CC(C)C', 'CC', 'O=C1CCCN1']"
3067,[*]Nc1ccc(NC(=O)C=Cc2ccc(C=CC([*])=O)cc2)cc1,Egc,3.0305,"['N', 'N', 'c1ccccc1', 'CC=O', 'CC=O', 'C']"
3068,[*]CCCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccc(Cl)cc2)c1,Egc,4.0457,"['N', 'Clc1ccccc1', 'O', 'N', 'CCCCCC', 'C=O', 'c1ccccc1']"
3069,[*]CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N([*])C,Egc,5.5704,"['CN', 'O=CCCCCCCCCC=O', 'CN', 'CCCCCCCCCC']"
3070,[*]Nc1ccc(NC(=O)c2cc(SCCCCCCCC)c(C([*])=O)cc2SCCCCCCCC)cc1,Egc,2.9501,"['CCCCCCCC', 'N', 'N', 'c1ccccc1', 'C=O', 'C=O', 'S', 'c1ccccc1']"
3071,[*]Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc4cc(C([*])=O)ccc4c3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,Egc,3.7695,"['N', 'N', 'C=O', 'C=O', 'c1ccc2ccccc2c1', 'Oc1ccccc1', 'FC(F)(F)CC(F)(F)F']"
3072,[*]Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc(C([*])=O)cc3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,Egc,3.6515,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'Oc1ccccc1', 'FC(F)(F)CC(F)(F)F']"
3073,[*]C(=O)Nc1nc(C#N)c([*])n1C,Egc,4.1864,"['C=O', 'N', 'Cn1cnc(C#N)c1']"
3074,[*]C(=O)Nc1nc([*])c(C#N)n1C,Egc,4.3854,"['C=O', 'N', 'Cn1cncc1C#N']"
3075,[*]CCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.6889,"['N', 'N', 'CC', 'C=O', 'c1ccccc1']"
3076,[*]CCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.8185,"['N', 'N', 'CCC', 'C=O', 'c1ccccc1']"
3077,[*]CCCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.9725,"['N', 'N', 'CCCCC', 'C=O', 'c1ccccc1']"
3078,[*]CCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.8667,"['N', 'N', 'CCCCCCC', 'C=O', 'c1ccccc1']"
3079,[*]CCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.9596,"['N', 'N', 'CCCCCCCCC', 'C=O', 'c1ccccc1']"
3080,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,Egc,4.8693,"['N', 'N', 'CCCCCCCCCCCC', 'C=O', 'c1ccccc1']"
3081,[*]Nc1ccc(C#Cc2ccc(C([*])=O)cc2)cc1,Egc,2.946,"['N', 'C=O', 'C(#Cc1ccccc1)c1ccccc1']"
3082,[*]Nc1cccc(C#Cc2cccc(C([*])=O)c2)c1,Egc,3.7438,"['N', 'C=O', 'C(#Cc1ccccc1)c1ccccc1']"
3083,[*]CCCCCCCC(=O)N([*])C,Egc,5.5443,"['CN', 'CCCCCCCC=O']"
3084,[*]C(=S)N([*])C,Egc,3.6861,['CNC=S']
3085,[*]C(=S)N([*])CC=C,Egc,3.6057,"['C=CC', 'NC=S']"
3086,[*]Nc1cccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C([*])=O)c2)c1,Egc,3.2998,"['N', 'N', 'c1ccccc1', 'C=O', 'c1ccncc1', 'C=O', 'c1ccccc1']"
3087,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C([*])=O)c2)cc1,Egc,3.6703,"['N', 'N', 'c1ccccc1', 'C=O', 'c1ccncc1', 'C=O', 'c1ccccc1']"
3088,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C([*])=O)c3)cc2)cc1,Egc,3.2688,"['N', 'N', 'C=O', 'c1ccncc1', 'C=O', 'c1ccccc1', 'c1ccccc1']"
3089,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C([*])=O)c3)cc2)cc1,Egc,3.497,"['N', 'N', 'C=O', 'c1ccncc1', 'C=O', 'c1ccccc1', 'c1ccccc1', 'C']"
3090,[*]NC(C#N)=C(C#N)NC(=O)c1ccc(C([*])=O)cc1,Egc,3.4817,"['C=O', 'C=O', 'c1ccccc1', 'N#CCN', 'N#CCN']"
3091,[*]NC(CO)C([*])=O,Egc,5.2646,"['N', 'O=CCCO']"
3092,[*]NC(CCC(=O)OCc1ccc(F)cc1)C([*])=O,Egc,4.6669,"['O', 'N', 'O=CCCCC=O', 'C', 'Fc1ccccc1']"
3093,[*]N=Nc1ccc(NC(=O)CCC(=O)Nc2ccc([*])cc2)cc1,Egc,2.9351,"['O=CCCC=O', 'N', 'N=Nc1ccccc1', 'c1ccccc1']"
3094,[*]Nc1ccc(NC(=O)c2cc(C([*])=O)c(C(=O)O)cc2C(=O)O)cc1,Egc,3.0773,"['N', 'N', 'c1ccccc1', 'C=O', 'O=CO', 'C=O', 'c1ccccc1']"
3095,[*]NC(CC(N)=O)C([*])=O,Egc,5.5305,"['N', 'NC(=O)CCC=O']"
3096,[*]NC(Cc1ccc(O)cc1)C([*])=O,Egc,4.9252,"['N', 'CCC=O', 'Oc1ccccc1']"
3097,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)c(N)cc1N,Egc,2.9313,"['N', 'N', 'Nc1cccc(N)c1', 'C=O', 'C=O', 'c1ccccc1']"
3098,[*]Nc1cc(NC(=O)c2cccc(C([*])=O)c2)c(N)cc1N,Egc,3.509,"['N', 'N', 'Nc1cccc(N)c1', 'C=O', 'C=O', 'c1ccccc1']"
3099,[*]Cc1cccc(CNC(=O)C2=C(C(=O)N[*])C3C=CC2C3)c1,Egc,3.5629,"['N', 'O=CC1=C(C=O)C2C=CC1C2', 'N', 'C', 'C', 'c1ccccc1']"
3100,[*]c1ccc(S(=O)(=O)c2ccc(-n3nc([*])c4ccccc4c3=O)cc2)cc1,Egc,3.8603,"['O=c1nncc2ccccc12', 'O=S(=O)(c1ccccc1)c1ccccc1']"
3101,[*]NC(Cc1c[nH]c2ccccc12)C([*])=O,Egc,4.3631,"['N', 'CCC=O', 'c1ccc2[nH]ccc2c1']"
3102,[*]Nc1c(Cl)cc(C([*])=O)cc1Cl,Egc,3.9189,"['N', 'C=O', 'Clc1cccc(Cl)c1']"
3103,[*]Nc1c(Br)cc(C([*])=O)cc1Br,Egc,3.8726,"['N', 'C=O', 'Brc1cccc(Br)c1']"
3104,[*]Nc1c(I)cc(C([*])=O)cc1I,Egc,3.842,"['N', 'C=O', 'Ic1cccc(I)c1']"
3105,[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCCCCC,Egc,4.1277,"['CCCCCCCC', 'O', 'NNC=O', 'C=O', 'c1ccccc1']"
3106,[*]NNC(=O)c1ccc(C([*])=O)cc1OCCCCCCCCCC,Egc,4.1107,"['CCCCCCCCCC', 'O', 'NNC=O', 'C=O', 'c1ccccc1']"
3107,[*]C(=O)C1CC(OC(=O)CCC)CN1[*],Egc,5.4104,"['CCCC=O', 'O', 'C=O', 'C1CCNC1']"
3108,[*]CCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.9522,"['N', 'O=CCCCCCCCCCCCCCCC=O', 'N', 'CC']"
3109,[*]CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,6.0415,"['N', 'O=CCCCCCCCCCCCCCCC=O', 'N', 'CCCC']"
3110,[*]CCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.9557,"['N', 'O=CCCCCCCCCCCCCCCC=O', 'N', 'CCCCCC']"
3111,[*]CCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.8468,"['N', 'O=CCCCCCCCCCCCCCCC=O', 'N', 'CCCCCCCC']"
3112,[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.8964,"['N', 'O=CCCCCCCCCCCCCCCC=O', 'N', 'CCCCCCCCCC']"
3113,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Egc,5.8878,"['N', 'O=CCCCCCCCCCCCCCCC=O', 'N', 'CCCCCCCCCCCC']"
3114,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],Egc,6.028,"['N', 'O=CCCCCCCCCCCCCC=O', 'N', 'CCCCCCCCCCCC']"
3115,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,Egc,3.2149,"['N', 'N', 'c1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1', 'C=O', 'C=O', 'c1ccccc1']"
3116,[*]Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Egc,3.6944,"['N', 'N', 'C=O', 'C=O', 'c1ccccc1', 'C=O']"
