Unnamed: 0,smiles,property,value,smiles_no_dummy,selfies,BigSMILES
2434,[*]Oc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5ccc(-c6ccc([*])cc6)cc5)cc4)cccc23)cc1,Egc,3.4062,COc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5ccc(-c6ccc(C)cc6)cc5)cc4)cccc23)cc1,[C][O][C][=C][C][=C][Branch2][=Branch1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][=N][C][=C][Ring2][Ring1][Ring2][C][=C][C][=C][Ring2][Ring1][P][Ring2][Ring1][=N][C][=C][Ring2][Ring2][#Branch2],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccc2ccccc2c1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*c1ccccc1[>][]}
2435,[*]Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c([*])c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,Egc,3.4715,COc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(C)c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,[C][O][C][=C][C][=C][Branch2][#Branch1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch2][Branch1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][#Branch1][O][C][=C][Branch1][C][C][C][=C][Branch2][Ring1][Ring1][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][=Branch2][C][C][Branch1][C][C][=C][Ring2][Ring1][C][C][C][=C][Ring2][Ring1][#Branch2][C][=C][C][Ring2][Ring2][Ring1][=C][Ring2][Ring2][#Branch1][C][=C][Ring2][Ring2][S],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccc2ccccc2c1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]Cc1ccc(C)c(C)c1[>][<]}{[>][<]*c1c(C)ccc(C)c1C[>][]}
2436,[*]C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc([*])cc54)c3)cc1)OC2=O,Egc,2.5722,CC(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc(C)cc54)c3)cc1)OC2=O,[C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch2][Ring2][#C][=N][C][=C][C][=C][Branch2][Ring2][C][O][C][=C][C][=C][C][Branch2][Ring1][Branch1][N][=C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][Ring1][O][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][=Branch2][O][C][Ring2][Ring1][S][=O],{[][<]*C=O[>][<]}{[>][<]O=C1OCc2ccccc21[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]*c1ccc2c(c1)COC2=O[>][]}
2438,[*]CCOCCOc1ccc(NC=Nc2ccc(O[*])cc2)cc1,Egc,3.9725,CCCOCCOc1ccc(NC=Nc2ccc(OC)cc2)cc1,[C][C][C][O][C][C][O][C][=C][C][=C][Branch1][S][N][C][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring1][P],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*O[>][]}
2440,[*]Oc1ccc(N=CNc2ccc([*])cc2)cc1,Egc,3.7365,COc1ccc(N=CNc2ccc(C)cc2)cc1,[C][O][C][=C][C][=C][Branch1][#C][N][=C][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][S],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]*c1ccccc1[>][]}
2441,[*]Oc1ccc(SC(=O)Sc2ccc([*])cc2)cc1,Egc,4.2573,COc1ccc(SC(=O)Sc2ccc(C)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][C][S][C][=Branch1][C][=O][S][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][P],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]S[>][<]}{[>][<]C=O[>][<]}{[>][<]S[>][<]}{[>][<]*c1ccccc1[>][]}
2442,[*]Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc([*])cc3)cc2)c1,Egc,4.2737,COc1cccc(Oc2ccc(S(=O)(=O)c3ccc(C)cc3)cc2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring1][#C][O][C][=C][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][S][=C][Ring2][Ring1][#Branch1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]*c1ccccc1[>][]}
2443,[*]Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C([*])=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,Egc,4.4922,COc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C(C)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,[C][O][C][=C][C][=C][Branch2][Ring2][=N][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][O][C][C][C][C][C][C][C][C][C][C][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][O][C][=C][Ring2][Ring2][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],{[][<]*O[>][<]}{[>][<]O=S(=O)(c1ccccc1)c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*C=O[>][]}
2445,[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,Egc,3.2858,COc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc(C)cc3)c2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][=C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring2][C],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]O=C(Nc1ccccc1)c1ccncc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]*c1ccccc1[>][]}
2446,[*]CCOCCOC(=O)O[*],Egc,6.7562,CCCOCCOC(=O)OC,[C][C][C][O][C][C][O][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
2448,[*]Oc1ccc(N=Nc2ccc([*])cc2)cc1,Egc,3.1576,COc1ccc(N=Nc2ccc(C)cc2)cc1,[C][O][C][=C][C][=C][Branch1][=C][N][=N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][#C],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]N[>][<]}{[>][<]*c1ccccc1[>][]}
2449,[*]Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc([*])cc4)c(C(=O)O)c3)cc2C(=O)O)cc1,Egc,3.3446,COc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(C)cc4)c(C(=O)O)c3)cc2C(=O)O)cc1,[C][O][C][=C][C][=C][Branch2][Branch1][#Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][O][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch2][C][=Branch1][C][=O][O][C][=C][Ring2][Ring2][=Branch1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]O=C(O)c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]O=C(O)c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]*c1ccccc1[>][]}
2450,[*]CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(O[*])cc1,Egc,5.0285,CCC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(OC)cc1,[C][C][C][Branch1][C][O][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2],{[][<]*C[>][<]}{[>][<]CO[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]CO[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*O[>][]}
2452,[*]OC1=CC(=O)C([*])=CC1=O,Egc,3.1359,COC1=CC(=O)C(C)=CC1=O,[C][O][C][=C][C][=Branch1][C][=O][C][Branch1][C][C][=C][C][Ring1][Branch2][=O],{[][<]*O[>][<]}{[>][<]*C1=CC(=O)C=CC1=O[>][]}
2453,[*]CCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,4.6176,CCCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)OC)c1,[C][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
2454,[*]Oc1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc([*])cc2)cc1,Egc,4.4794,COc1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#C],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]*c1ccccc1[>][]}
2455,[*]OC(COC(F)(C(F)(F)F)C(F)(F)F)C([*])COC(F)(C(F)(F)F)C(F)(F)F,Egc,6.5255,COC(COC(F)(C(F)(F)F)C(F)(F)F)C(C)COC(F)(C(F)(F)F)C(F)(F)F,[C][O][C][Branch2][Ring1][=Branch2][C][O][C][Branch1][C][F][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][C][C][O][C][Branch1][C][F][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F],{[][<]*O[>][<]}{[>][<]CCOC(F)(C(F)(F)F)C(F)(F)F[>][<]}{[>][<]*CCOC(F)(C(F)(F)F)C(F)(F)F[>][]}
2456,[*]Oc1cccc(NC(=O)c2ccc([*])cc2)c1,Egc,4.3679,COc1cccc(NC(=O)c2ccc(C)cc2)c1,[C][O][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][Ring1][S],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]*c1ccccc1[>][]}
2457,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Egc,4.4545,COc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C(C)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,[C][O][C][=C][C][=C][Branch2][=Branch1][#C][C][Branch2][Branch1][=Branch2][C][=C][C][=C][Branch2][Ring2][=N][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][O][C][C][C][C][C][C][C][C][C][C][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][O][C][=C][Ring2][Ring2][Ring2][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring2][Branch1][Ring1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]FC(F)(F)CC(F)(F)F[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*C=O[>][]}
2458,[*]OC(F)(F)OC(F)(F)C([*])(F)F,Egc,9.8151,COC(F)(F)OC(F)(F)C(C)(F)F,[C][O][C][Branch1][C][F][Branch1][C][F][O][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][C][Branch1][C][F][F],{[][<]*O[>][<]}{[>][<]FCF[>][<]}{[>][<]O[>][<]}{[>][<]FCF[>][<]}{[>][<]*C(F)F[>][]}
2460,[*]Oc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc([*])cc7)CC7CCC6C7)cc5)cc4)cc3)cc2)cc1,Egc,3.0949,COc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(C)cc7)CC7CCC6C7)cc5)cc4)cc3)cc2)cc1,[C][O][C][=C][C][=C][Branch2][#Branch1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][=Branch1][Ring1][C][=C][C][=C][Branch2][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][=Branch1][O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][C][C][C][Ring1][=N][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][O][C][=C][Ring2][Ring2][Ring2][C][=C][Ring2][Ring2][#Branch2][C][=C][Ring2][Branch1][Ring1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C1CC2CCC1C2[>][<]}{[>][<]*c1ccccc1[>][]}
2461,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,Egc,3.1247,COc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(C)cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,[C][O][C][=C][C][=C][Branch2][=Branch1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][=Branch1][O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][C][C][C][Ring1][=N][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][O][C][=C][Ring2][Ring2][Ring2][C][=C][Ring2][Ring2][=N],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C1CC2CCC1C2[>][<]}{[>][<]*c1ccccc1[>][]}
2463,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC([*])=O)cc2)C(=O)OC)cc1,Egc,5.2022,COc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(C)=O)cc2)C(=O)OC)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][=C][C][C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][C][C][=C][C][=C][Branch1][P][O][C][=Branch1][C][=O][C][O][C][C][O][C][C][Branch1][C][C][=O][C][=C][Ring2][Ring1][C][C][=Branch1][C][=O][O][C][C][=C][Ring2][Ring2][Ring1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]COC(C)=O[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
2464,[*]Oc1cc(Cl)cc(Cl)c1[*],Egc,4.3654,COc1cc(Cl)cc(Cl)c1C,[C][O][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C],{[][<]*O[>][<]}{[>][<]*c1ccc(Cl)cc1Cl[>][]}
2465,[*]C(=O)Nc1cc(NC(=O)c2ccc([*])o2)c(N)cc1N,Egc,2.8199,CC(=O)Nc1cc(NC(=O)c2ccc(C)o2)c(N)cc1N,[C][C][=Branch1][C][=O][N][C][=C][C][Branch1][S][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][O][Ring1][=Branch1][=C][Branch1][C][N][C][=C][Ring1][S][N],{[][<]*C=O[>][<]}{[>][<]N[>][<]}{[>][<]Nc1cccc(N)c1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]*c1ccco1[>][]}
2467,[*]Oc1ccc(C(C)=Nc2ccccc2N=C(C)c2ccc([*])cc2)cc1,Egc,3.9432,COc1ccc(C(C)=Nc2ccccc2N=C(C)c2ccc(C)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][=C][C][Branch1][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]CC[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]CC[>][<]}{[>][<]*c1ccccc1[>][]}
2468,[*]Oc1ccc(C(C)=NCCN=C(C)c2ccc([*])cc2)cc1,Egc,4.4026,COc1ccc(C(C)=NCCN=C(C)c2ccc(C)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][Branch1][C][C][=N][C][C][N][=C][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][Branch1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]CC[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]CC[>][<]}{[>][<]*c1ccccc1[>][]}
2469,[*]Cc1ccc(OCOc2ccc([*])c3cccnc23)c2ncccc12,Egc,3.5315,CCc1ccc(OCOc2ccc(C)c3cccnc23)c2ncccc12,[C][C][C][=C][C][=C][Branch2][Ring1][Branch1][O][C][O][C][=C][C][=C][Branch1][C][C][C][=C][C][=C][N][=C][Ring1][O][Ring1][=Branch1][C][=N][C][=C][C][=C][Ring2][Ring1][Branch2][Ring1][=Branch1],{[][<]*C[>][<]}{[>][<]c1ccc2ncccc2c1[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]*c1cccc2ncccc12[>][]}
2470,[*]OC(=O)OC1COC2C([*])COC12,Egc,6.8979,COC(=O)OC1COC2C(C)COC12,[C][O][C][=Branch1][C][=O][O][C][C][O][C][C][Branch1][C][C][C][O][C][Ring1][=Branch2][Ring1][=Branch1],{[][<]*O[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]*C1COC2CCOC12[>][]}
2471,[*]c1nc2cc3nc(-c4ccc([*])o4)[nH]c3cc2[nH]1,Egc,2.2261,Cc1nc2cc3nc(-c4ccc(C)o4)[nH]c3cc2[nH]1,[C][C][=N][C][=C][C][N][=C][Branch1][O][C][=C][C][=C][Branch1][C][C][O][Ring1][=Branch1][NH1][C][=Ring1][O][C][=C][Ring1][#C][NH1][Ring2][Ring1][C],{[][<]*c1nc2cc3nc[nH]c3cc2[nH]1[>][<]}{[>][<]*c1ccco1[>][]}
2472,[*]Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c2)cc1,Egc,3.8847,COc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(C)cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c2)cc1,[C][O][C][=C][C][=C][Branch2][=Branch1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][=N][O][C][=C][C][=C][Branch2][Ring1][S][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][C][Ring1][S][C][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=C][=C][Ring2][Ring2][#Branch1][C][=C][Ring2][Ring2][S],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C1C2CC3CC1CC(C2)C3[>][<]}{[>][<]*c1ccccc1[>][]}
2473,[*]c1sc([*])c2c1OCC(CCCCCC)O2,Egc,3.3322,Cc1sc(C)c2c1OCC(CCCCCC)O2,[C][C][S][C][Branch1][C][C][=C][C][=Ring1][=Branch1][O][C][C][Branch1][#Branch1][C][C][C][C][C][C][O][Ring1][N],c1sc()c2c1OCC(CCCCCC)O2
2474,[*]C=Cc1sc([*])c2c1OC(CCCCCC)CO2,Egc,1.0146,CC=Cc1sc(C)c2c1OC(CCCCCC)CO2,[C][C][=C][C][S][C][Branch1][C][C][=C][C][=Ring1][=Branch1][O][C][Branch1][#Branch1][C][C][C][C][C][C][C][O][Ring1][N],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]*c1scc2c1OCC(CCCCCC)O2[>][]}
2475,[*]c1sc([*])c2c1OCCO2,Egc,1.7526,Cc1sc(C)c2c1OCCO2,[C][C][S][C][Branch1][C][C][=C][C][=Ring1][=Branch1][O][C][C][O][Ring1][=Branch1],c1sc()c2c1OCCO2
